id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
514254,SEAJ,small_airport,"San Alejandro Airport",-0.881361,-79.396645,407,SA,Ecuador,EC,"Los Rios Province",EC-R,R,Valencia,0,SEAJ,,,https://www.airhistory.net/photo/55957,,,50,2023-11-03T04:16:44+00:00
518568,SEOY,small_airport,"Pantalony Airport",-0.841075,-79.288232,515,SA,Ecuador,EC,"Los Rios Province",EC-R,R,Valencia,0,SEOY,,,,,"Paenisola, Naranjal",50,2024-01-07T01:27:20+00:00
514833,SEKS,small_airport,"Kaspaim Airstrip",-2.828304,-77.71069,680,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,"Vargas Guerra",0,SEKS,,,,,,50,2023-11-12T22:46:42+00:00
512411,SEBO,small_airport,"Bototillal Airstrip",-1.423874,-79.396144,259,SA,Ecuador,EC,"Los Rios Province",EC-R,R,Ventanas,0,SEBO,,,,,,50,2023-09-24T13:27:12+00:00
6059,SEKK,small_airport,"Km 192 Airport",0.18465,-79.391181,1247,SA,Ecuador,EC,"Esmeraldas Province",EC-E,E,"Vía Quinindé-La Concordia",0,SEKK,,,,,"Lagartera, La Unión",50,2023-10-29T13:20:52+00:00
323855,EC-0018,small_airport,"Villano Airstrip",-1.502584,-77.327519,,SA,Ecuador,EC,"Pastaza Province",EC-Y,Y,Villano,0,,,,,,,50,2017-06-14T09:18:16+00:00
2175,SE10,small_airport,"Vinces Airport",-1.59611,-79.726097,32,SA,Ecuador,EC,"Los Rios Province",EC-R,R,Vinces,0,SEVN,,,,,SE10,50,2023-12-18T20:48:51+00:00
6081,SETA,small_airport,"Taura Air Base",-2.26104,-79.680199,56,SA,Ecuador,EC,"Guayas Province",EC-G,G,"Virgen de Fatima",0,SETA,,,,https://en.wikipedia.org/wiki/Taura_Air_Base,,50,2024-05-18T22:46:50+00:00
512686,SEWA,small_airport,"Wachirpas Airstrip",-2.573494,-76.806843,850,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Wachirpas,0,SEWA,,,,,,50,2023-09-30T01:02:09+00:00
324035,EC-0030,small_airport,"Wampuik Airstrip",-2.61555,-77.023164,834,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Wampuik,0,SEWP,,,,,,50,2023-10-08T15:18:21+00:00
513044,SEWR,small_airport,"Warientza Airstrip",-3.169647,-78.26025,2904,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Warientza,0,SEWR,,,,,,50,2023-10-08T15:31:21+00:00
513084,SEWT,small_airport,"Waruintza Airstrip",-2.610352,-77.182968,851,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Waruintza,0,SEWT,,,,,Waruints,50,2023-10-09T14:31:25+00:00
324034,EC-0029,small_airport,"Wasakentza Airstrip",-2.543927,-77.199249,,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Wasakentza,0,,,,,,,50,2017-06-22T15:19:54+00:00
512188,SEWZ,small_airport,"Washintsa Airport",-2.738798,-77.279803,854,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Washintsa,0,SEWZ,,,,,,50,2023-09-19T13:02:58+00:00
512184,SEWH,small_airport,"Washintza Airport",-2.037259,-77.562323,1900,SA,Ecuador,EC,"Pastaza Province",EC-Y,Y,Washintza,0,SEWH,,,,,,50,2023-09-19T12:40:40+00:00
512718,SEWK,small_airport,"Wasurak Airstrip",-2.576955,-77.346225,899,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Wasurak,0,SEWK,,,,,,50,2023-09-30T20:25:53+00:00
513089,SEWY,small_airport,"Wayusentsa Airstrip",-2.441689,-76.916739,858,SA,Ecuador,EC,"Pastaza Province",EC-Y,Y,Wayusentsa,0,SEWY,,,,,Wayusentza,50,2023-10-09T15:47:14+00:00
512688,SEWE,small_airport,"Wentado Airstrip",-1.023494,-77.22108,1152,SA,Ecuador,EC,"Pastaza Province",EC-Y,Y,Wentado,0,SEWE,,,,,Nenkipare,50,2023-09-30T01:21:39+00:00
512716,SEWI,small_airport,"Wichimi Airstrip",-2.742677,-77.370289,801,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Wichimi,0,SEWI,,,,,,50,2023-09-30T20:14:07+00:00
512721,SEWM,small_airport,"Wiririma Airstrip",-1.958333,-76.146667,801,SA,Ecuador,EC,"Pastaza Province",EC-Y,Y,Wiririma,0,SEWM,,,,,,50,2023-09-30T20:57:00+00:00
513085,SEWU,small_airport,"Wisui Airstrip",-2.113471,-77.738423,2149,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Wisui,0,SEWU,,,,,,50,2023-10-09T14:57:47+00:00
512749,SEWN,small_airport,"Wusui Norte Airstrip",-2.087305,-77.491704,1499,SA,Ecuador,EC,"Pastaza Province",EC-Y,Y,"Wusui Norte",0,SEWN,,,,,,50,2023-10-01T22:54:14+00:00
512478,SEYP,small_airport,"Yaapi Airstrip",-2.825404,-77.928979,1250,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Yaapi,0,SEYP,,,,,,50,2023-09-25T14:00:18+00:00
513949,SEJG,small_airport,"San Jacinto Airport",-2.084547,-79.672864,11,SA,Ecuador,EC,"Guayas Province",EC-G,G,Yaguachi,0,SEJG,,,,,,50,2023-10-28T11:36:41+00:00
512493,SEYX,small_airport,"Yamaran Airstrip",-2.223304,-77.54792,1703,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Yamaran,0,SEYX,,,,,,50,2023-09-25T22:10:36+00:00
512472,SEYM,small_airport,"Yampuna Airstrip",-2.12698,-77.513906,1499,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Yampuna,0,SEYM,,,,,,50,2023-09-25T12:45:01+00:00
512475,SEYN,small_airport,"Yanayaku Airstrip",-1.953868,-76.101964,801,SA,Ecuador,EC,"Pastaza Province",EC-Y,Y,Yanayaku,0,SEYN,,,,,,50,2023-09-25T13:42:35+00:00
512469,SEYK,small_airport,"Yankuntza Airstrip",-2.68365,-77.309595,817,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Yankuntza,0,SEYK,,,,,,50,2023-09-25T12:32:02+00:00
512480,SEYS,small_airport,"Yasnunka Airstrip",-2.650484,-77.399815,801,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Yasnunka,0,SEYS,,,,,,50,2023-09-25T14:27:36+00:00
324030,EC-0028,small_airport,"Yaupi Airstrip",-2.852197,-77.942373,1250,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Yaupi,0,SEYA,,,,,,50,2023-09-24T19:04:06+00:00
512489,SEYW,small_airport,"Yawaentza Airstrip",-2.783602,-77.45764,899,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Yawaentza,0,SEYW,,,,,,50,2023-09-25T21:41:51+00:00
512487,SEYT,small_airport,"Yutsuntz Airstrip",-2.350797,-76.45388,899,SA,Ecuador,EC,"Pastaza Province",EC-Y,Y,Yutsuntz,0,SEYT,,,,,,50,2023-09-25T21:01:41+00:00
324022,EC-0020,small_airport,"Yuvientza Airstrip",-2.164911,-77.57744,1699,SA,Ecuador,EC,"Morona-Santiago Province",EC-S,S,Yuvientza,0,SEYV,,,,,Yuwints,50,2023-09-25T21:23:08+00:00
515480,SELV,small_airport,"La Virgen Airport",-1.225142,-79.50581,110,SA,Ecuador,EC,"Los Rios Province",EC-R,R,Zapotal,0,SELV,,,,,,50,2023-11-21T16:23:59+00:00
505101,EC-0055,closed,"Cayambe Airport",0.057,-78.13857,9291,SA,Ecuador,EC,"Pichincha Province",EC-P,P,Cayambe,0,,,,,,,0,2022-11-24T09:44:39+00:00
512292,SEAG,heliport,"Aringcon S.A. Heliport",-2.164471,-79.847522,10,SA,Ecuador,EC,"Guayas Province",EC-G,G,Durán,0,SEAG,,,,,,0,2023-09-22T02:09:00+00:00
518561,SEOS,heliport,"Omarsa Heliport",-2.186138,-79.859172,12,SA,Ecuador,EC,"Guayas Province",EC-G,G,Durán,0,SEOS,,,,,,0,2024-01-06T23:13:44+00:00
41101,SE12,heliport,"Canal Uno Heliport",-2.165556,-79.896942,12,SA,Ecuador,EC,"Guayas Province",EC-G,G,Guayaquil,0,SEUO,,,,,SE12,0,2023-10-21T10:03:58+00:00
41103,SE17,heliport,"Pepsicola Heliport",-2.118989,-79.934982,15,SA,Ecuador,EC,"Guayas Province",EC-G,G,Guayaquil,0,SEXO,,,,,SE17,0,2023-09-27T11:28:50+00:00
505096,EC-0051,heliport,"Los Ceibos Hospital Heliport",-2.17613,-79.94109,,SA,Ecuador,EC,"Guayas Province",EC-G,G,Guayaquil,0,,,,,,,0,2022-11-24T08:17:41+00:00
513424,SEGQ,heliport,"Clínica Guayaquil Helipad",-2.185295,-79.880227,72,SA,Ecuador,EC,"Guayas Province",EC-G,G,Guayaquil,0,SEGQ,,,,,,0,2023-10-18T20:44:15+00:00
513429,SEGX,heliport,"Alpagro Heliport",-2.087116,-79.688834,16,SA,Ecuador,EC,"Guayas Province",EC-G,G,Guayas,0,SEGX,,,,,,0,2023-10-18T21:30:36+00:00
505091,EC-0046,closed,"Huaquillas Airport",-3.45926,-80.19701,13,SA,Ecuador,EC,"El Oro Province",EC-O,O,Huaquillas,0,,,,,,,0,2022-11-24T07:37:09+00:00
308084,EC-0002,closed,"Seymour Island Airfield",-0.472063,-90.287704,,SA,Ecuador,EC,"Galapagos Province",EC-W,W,"Isla Baltra",0,,,,,https://en.wikipedia.org/wiki/Baltra_Island,,0,2022-01-14T14:43:10+00:00
41100,SE06,heliport,"Palobamba Heliport",-2.1902780532836914,-80.024169921875,22,SA,Ecuador,EC,"Guayas Province",EC-G,G,Lérida,0,SE06,,SE06,,,,0,2008-08-08T17:17:49+00:00
512907,SEEH,heliport,"Heligro Heliport",-1.832222,-79.449722,28,SA,Ecuador,EC,"Los Rios Province",EC-R,R,"Los Ríos",0,SEEH,,,,,,0,2023-10-06T12:42:07+00:00
41122,SE07,heliport,"Aviandina Heliport",-3.263056,-79.96167,13,SA,Ecuador,EC,"El Oro Province",EC-O,O,Machala,0,SEXV,,,,,SE07,0,2023-09-27T12:25:25+00:00
353416,EC-0044,heliport,"Mar y Cielo Heliport",-3.28783,-79.92046,36,SA,Ecuador,EC,"El Oro Province",EC-O,O,Machala,0,,,,,,,0,2022-03-08T21:04:11+00:00
41115,SE04,heliport,"La Fabril Heliport",-0.995765,-80.688436,40,SA,Ecuador,EC,"Manabi Province",EC-M,M,Manta,0,SEXF,,,,,SE04,0,2023-09-27T00:59:45+00:00
512293,SEAI,heliport,"Adria Heliport",-0.948005,-80.750853,98,SA,Ecuador,EC,"Manabi Province",EC-M,M,Manta,0,SEAI,,,,,,0,2023-09-22T02:32:00+00:00
512672,SEDL,heliport,"Delipesca Heliport",-0.929935,-80.664091,52,SA,Ecuador,EC,"Manabi Province",EC-M,M,Manta,0,SEDL,,,,,,0,2023-09-29T18:16:30+00:00
512874,SEEF,heliport,"Eurofish Manta Heliport",-1.008925,-80.690226,354,SA,Ecuador,EC,"Manabi Province",EC-M,M,Manta,0,SEEF,,,,,,0,2023-10-05T00:49:21+00:00
513437,SEHF,heliport,"Helidegfer Heliport",-0.973032,-80.651808,174,SA,Ecuador,EC,"Manabi Province",EC-M,M,Manta,0,SEHF,,,,,,0,2023-10-18T23:22:13+00:00
513511,EC-0059,heliport,"León Becerra Hospital Heliport",-2.12665,-79.58841,36,SA,Ecuador,EC,"Guayas Province",EC-G,G,Milagro,0,,,,,,,0,2023-10-21T00:20:42+00:00
513512,EC-0060,heliport,"IESS Milagro Hospital Heliport",-2.131837,-79.578722,,SA,Ecuador,EC,"Guayas Province",EC-G,G,Milagro,0,,,,,,,0,2023-10-21T00:36:30+00:00
41099,SE05,heliport,"Posorja Heliport",-2.7316670417785645,-80.24583435058594,18,SA,Ecuador,EC,"Guayas Province",EC-G,G,Posorja,0,SE05,,SE05,,,,0,2008-08-08T17:17:48+00:00
512365,SEZD,heliport,"Luz de Mar Heliport",-1.333578,-80.748832,40,SA,Ecuador,EC,"Manabi Province",EC-M,M,"Puerto Cayo",0,SEZD,,,,,,0,2023-09-23T12:44:35+00:00
351444,EC-0042,heliport,"Floreana Heliport",-1.27676,-90.48181,138,SA,Ecuador,EC,"Galapagos Province",EC-W,W,"Puerto Velasco Ibarra",0,,,,,,,0,2022-01-14T14:40:12+00:00
505099,EC-0053,heliport,"Mitad del Mundo Heliport",-0.00327,-78.45354,8094,SA,Ecuador,EC,"Pichincha Province",EC-P,P,Quito,0,,,,,,,0,2022-11-24T09:21:53+00:00
505100,EC-0054,heliport,"DGAC Heliport",-0.23626,-78.47779,10010,SA,Ecuador,EC,"Pichincha Province",EC-P,P,Quito,0,,,,,,"Dirección General de Aviación Civil",0,2022-11-24T09:25:04+00:00
512919,SEES,heliport,"Endesa Heliport",-0.288714,-78.540891,9400,SA,Ecuador,EC,"Pichincha Province",EC-P,P,Quito,0,SEES,,,,,,0,2023-10-05T14:11:27+00:00
512243,EC-0058,closed,"Haciendó Acapulco Airstrip",1.110251,-79.137712,12,SA,Ecuador,EC,"Esmeraldas Province",EC-E,E,Rompido,0,,,,,,,0,2023-09-21T00:36:21+00:00
512330,SEAV,heliport,"Teniente Pablo Valdéz Carvallo Heliport",-3.446531,-79.980131,23,SA,Ecuador,EC,"El Oro Province",EC-O,O,"Santa Rosa",0,SEAV,,,,,,0,2023-09-22T20:55:06+00:00
515472,SELN,heliport,"Belén Heliport",-0.241944,-79.3125,1140,SA,Ecuador,EC,"Santo Domingo de los Tsáchilas Province",EC-26,26,"Santo Domingo de los Tsáchilas",0,SELN,,,,,,0,2023-11-21T14:31:13+00:00
512910,SEEM,heliport,"Emsecor Heliport",-0.222535,-78.377947,8000,SA,Ecuador,EC,"Pichincha Province",EC-P,P,Tumbaco,0,SEEM,,,,,,0,2023-10-05T12:13:17+00:00
